

wavelength(nm), Y
1547.15, -21.2718
1547.14, -16.1104
1547.13, -12.5318
1547.12, -10.2287
1547.11, -8.69012
1547.1, -7.68998
1547.09, -7.1502
1547.08, -7.08062
1547.07, -7.5518
1547.06, -8.68184
1547.05, -10.6485
1547.04, -13.771
1547.03, -18.6514
1547.02, -22.7836
1547.01, -18.0098
1547, -13.8014
1546.99, -11.0715
1546.98, -9.22751
1546.97, -8.00446
1546.96, -7.31261
1546.95, -7.15201
1546.94, -7.56824
1546.93, -8.6309
1546.92, -10.448
1546.91, -13.2456
1546.9, -17.539
1546.89, -22.9361
1546.88, -19.8632
1546.87, -14.9683
1546.86, -11.7649
1546.85, -9.61573
1546.84, -8.19976
1546.83, -7.4003
1546.82, -7.18789
1546.81, -7.56333
1546.8, -8.54142
1546.79, -10.1761
1546.78, -12.6326
1546.77, -16.3351
1546.76, -21.7529
1546.75, -21.5003
1546.74, -16.0193
1546.73, -12.3074
1546.72, -9.86818
1546.71, -8.2982
1546.7, -7.42809
1546.69, -7.17626
1546.68, -7.49011
1546.67, -8.34135
1546.66, -9.75395
1546.65, -11.8592
1546.64, -15.007
1546.63, -19.8592
1546.62, -22.55
1546.61, -17.0165
1546.6, -12.7717
1546.59, -10.06
1546.58, -8.36428
1546.57, -7.43233
1546.56, -7.11847
1546.55, -7.32605
1546.54, -8.0044
1546.53, -9.16685
1546.52, -10.9263
1546.51, -13.5763
1546.5, -17.7431
1546.49, -22.3927
1546.48, -18.0789
1546.47, -13.2957
1546.46, -10.3108
1546.45, -8.48678
1546.44, -7.46669
1546.43, -7.04544
1546.42, -7.10002
1546.41, -7.5735
1546.4, -8.4782
1546.39, -9.91655
1546.38, -12.1397
1546.37, -15.6875
1546.36, -20.8925
1546.35, -19.3185
1546.34, -14.0656
1546.33, -10.7675
1546.32, -8.77429
1546.31, -7.61619
1546.3, -7.03962
1546.29, -6.90772
1546.28, -7.16386
1546.27, -7.82224
1546.26, -8.97887
1546.25, -10.8543
1546.24, -13.9029
1546.23, -18.8292
1546.22, -20.638
1546.21, -15.2744
1546.2, -11.5776
1546.19, -9.34339
1546.18, -7.98919
1546.17, -7.21671
1546.16, -6.87806
1546.15, -6.9172
1546.14, -7.35058
1546.13, -8.27086
1546.12, -9.87576
1546.11, -12.5452
1546.1, -16.9678
1546.09, -21.4463
1546.08, -17.0387
1546.07, -12.8305
1546.06, -10.2595
1546.05, -8.64521
1546.04, -7.63756
1546.03, -7.07392
1546.02, -6.89714
1546.01, -7.1264
1546, -7.85322
1545.99, -9.25566
1545.98, -11.6444
1545.97, -15.5821
1545.96, -21.133
1545.95, -19.2837
1545.94, -14.4935
1545.93, -11.4677
1545.92, -9.521
1545.91, -8.23622
1545.9, -7.42901
1545.89, -7.03915
1545.88, -7.08862
1545.87, -7.66637
1545.86, -8.92509
1545.85, -11.1019
1545.84, -14.6137
1545.83, -20.0247
1545.82, -21.5983
1545.81, -16.4296
1545.8, -12.8188
1545.79, -10.465
1545.78, -8.86673
1545.77, -7.80775
1545.76, -7.22125
1545.75, -7.12803
1545.74, -7.60433
1545.73, -8.76196
1545.72, -10.7578
1545.71, -13.8791
1545.7, -18.6966
1545.69, -23.0666
1545.68, -18.4818
1545.67, -14.1675
1545.66, -11.3383
1545.65, -9.40511
1545.64, -8.1055
1545.63, -7.3573
1545.62, -7.16717
1545.61, -7.57893
1545.61, -8.64734
1545.6, -10.4548
1545.59, -13.1936
1545.58, -17.3332
1545.57, -22.7887
1545.56, -20.4972
1545.55, -15.4404
1545.54, -12.0756
1545.53, -9.80267
1545.52, -8.29126
1545.51, -7.42485
1545.5, -7.17314
1545.49, -7.52737
1545.48, -8.48355
1545.47, -10.0715
1545.46, -12.4257
1545.45, -15.9186
1545.44, -21.107
1545.43, -22.1825
1545.42, -16.6481
1545.41, -12.6952
1545.4, -10.0886
1545.39, -8.39963
1545.38, -7.44688
1545.37, -7.13878
1545.36, -7.40825
1545.35, -8.20875
1545.34, -9.54385
1545.33, -11.5173
1545.32, -14.4271
1545.31, -18.8933
1545.3, -22.8135
1545.29, -17.8692
1545.28, -13.2913
1545.27, -10.3531
1545.26, -8.50526
1545.25, -7.4663
1545.24, -7.07216
1545.23, -7.20968
1545.22, -7.812
1545.21, -8.87481
1545.2, -10.4858
1545.19, -12.8891
1545.18, -16.6244
1545.17, -21.6931
1545.16, -19.1938
1545.15, -14.0237
1545.14, -10.7312
1545.13, -8.70842
1545.12, -7.54892
1545.11, -7.02054
1545.1, -6.98196
1545.09, -7.36075
1545.08, -8.1527
1545.07, -9.43637
1545.06, -11.4178
1545.05, -14.5432
1545.04, -19.4473
1545.03, -20.5365
1545.02, -15.0966
1545.01, -11.3853
1545, -9.13227
1544.99, -7.79694
1544.98, -7.08684
1544.97, -6.8428
1544.96, -6.99162
1544.95, -7.53083
1544.94, -8.5335
1544.93, -10.1789
1544.92, -12.8356
1544.91, -17.1829
1544.9, -21.2927
1544.89, -16.6931
1544.88, -12.466
1544.87, -9.89485
1544.86, -8.31957
1544.85, -7.38589
1544.84, -6.91684
1544.83, -6.83732
1544.82, -7.14637
1544.81, -7.91429
1544.8, -9.30131
1544.79, -11.6126
1544.78, -15.4224
1544.77, -20.7887
1544.76, -18.8374
1544.75, -14.0386
1544.74, -11.0335
1544.73, -9.14467
1544.72, -7.94348
1544.71, -7.22864
1544.7, -6.92032
1544.69, -7.0191
1544.68, -7.5943
1544.67, -8.78931
1544.66, -10.8512
1544.65, -14.2228
1544.64, -19.4998
1544.63, -21.1613
1544.62, -16.0312
1544.61, -12.4548
1544.6, -10.1687
1544.59, -8.65341
1544.58, -7.67271
1544.57, -7.13866
1544.56, -7.05251
1544.55, -7.48007
1544.54, -8.54112
1544.53, -10.4189
1544.52, -13.4293
1544.51, -18.1588
1544.5, -22.6807
1544.49, -18.2738
1544.48, -13.9941
1544.47, -11.2256
1544.46, -9.35741
1544.45, -8.10381
1544.44, -7.36311
1544.43, -7.13171
1544.42, -7.46058
1544.41, -8.4298
1544.4, -10.1517
1544.39, -12.8354
1544.38, -16.9465
1544.37, -22.4955
1544.36, -20.5472
1544.35, -15.5186
1544.34, -12.189
1544.33, -9.94457
1544.32, -8.43131
1544.31, -7.52199
1544.3, -7.1934
1544.29, -7.46123
1544.28, -8.35042
1544.27, -9.90784
1544.26, -12.2672
1544.25, -15.7863
1544.24, -21.0386
1544.23, -22.4698
1544.22, -16.9702
1544.21, -13.0103
1544.2, -10.3815
1544.19, -8.63837
1544.18, -7.60549
1544.17, -7.21549
1544.16, -7.42923
1544.15, -8.21584
1544.14, -9.57746
1544.13, -11.6052
1544.12, -14.5804
1544.11, -19.1183
1544.1, -23.2561
1544.09, -18.3536
1544.08, -13.7188
1544.07, -10.7077
1544.06, -8.76932
1544.05, -7.64531
1544.04, -7.19932
1544.03, -7.33274
1544.02, -7.97537
1544.01, -9.10877
1544, -10.8039
1543.99, -13.2905
1543.98, -17.1026
1543.97, -22.2678
1543.96, -19.6944
1543.95, -14.4182
1543.94, -11.0237
1543.93, -8.90873
1543.92, -7.69474
1543.91, -7.16486
1543.9, -7.17371
1543.89, -7.63285
1543.88, -8.51945
1543.87, -9.89572
1543.87, -11.956
1543.86, -15.1456
1543.85, -20.1083
1543.84, -20.8971
1543.83, -15.2719
1543.82, -11.4721
1543.81, -9.16503
1543.8, -7.8284
1543.79, -7.16898
1543.78, -7.01193
1543.77, -7.26412
1543.76, -7.90477
1543.75, -8.99208
1543.74, -10.6961
1543.73, -13.39
1543.72, -17.7822
1543.71, -21.5148
1543.7, -16.4693
1543.69, -12.2145
1543.68, -9.66107
1543.67, -8.14836
1543.66, -7.31391
1543.65, -6.96296
1543.64, -7.00152
1543.63, -7.41164
1543.62, -8.24974
1543.61, -9.66954
1543.6, -11.9893
1543.59, -15.8359
1543.58, -21.0333
1543.57, -18.1355
1543.56, -13.3845
1543.55, -10.499
1543.54, -8.74711
1543.53, -7.69614
1543.52, -7.13098
1543.51, -6.95527
1543.5, -7.15323
1543.49, -7.78145
1543.48, -8.98275
1543.47, -11.0315
1543.46, -14.4455
1543.45, -19.8034
1543.44, -20.1577
1543.43, -15.0153
1543.42, -11.6879
1543.41, -9.62461
1543.4, -8.31353
1543.39, -7.51273
1543.38, -7.1206
1543.37, -7.12339
1543.36, -7.57923
1543.35, -8.62097
1543.34, -10.4798
1543.33, -13.562
1543.32, -18.535
1543.31, -21.9721
1543.3, -17.0027
1543.29, -13.1133
1543.28, -10.6599
1543.27, -9.04512
1543.26, -7.99051
1543.25, -7.38584
1543.24, -7.21855
1543.23, -7.54574
1543.22, -8.48257
1543.21, -10.2073
1543.2, -13.0169
1543.19, -17.4742
1543.18, -22.713
1543.17, -19.1499
1543.16, -14.6067
1543.15, -11.6881
1543.14, -9.73688
1543.13, -8.4254
1543.12, -7.62971
1543.11, -7.33322
1543.1, -7.58091
1543.09, -8.4533
1543.08, -10.0648
1543.07, -12.6167
1543.06, -16.5477
1543.05, -22.1357
1543.04, -21.2038
1543.03, -16.0359
1543.02, -12.5895
1543.01, -10.2867
1543, -8.73625
1542.99, -7.79
1542.98, -7.41327
1542.97, -7.61897
1542.96, -8.43646
1542.95, -9.91857
1542.94, -12.1986
1542.93, -15.6197
1542.92, -20.7713
1542.91, -22.7748
1542.9, -17.3407
1542.89, -13.3218
1542.88, -10.6703
1542.87, -8.91633
1542.86, -7.86704
1542.85, -7.44664
1542.84, -7.61683
1542.83, -8.35407
1542.82, -9.66851
1542.81, -11.6553
1542.8, -14.5929
1542.79, -19.0805
1542.78, -23.2639
1542.77, -18.5246
1542.76, -13.9192
1542.75, -10.9341
1542.74, -9.01623
1542.73, -7.8975
1542.72, -7.43828
1542.71, -7.54492
1542.7, -8.15669
1542.69, -9.26442
1542.68, -10.9462
1542.67, -13.4369
1542.66, -17.2676
1542.65, -22.322
1542.64, -19.6199
1542.63, -14.4845
1542.62, -11.18
1542.61, -9.12138
1542.6, -7.93446
1542.59, -7.40723
1542.58, -7.4038
1542.58, -7.84695
1542.57, -8.72413
1542.56, -10.107
1542.55, -12.2003
1542.54, -15.4596
1542.53, -20.4184
1542.52, -20.6058
1542.51, -15.1784
1542.5, -11.5493
1542.49, -9.33826
1542.48, -8.05029
1542.47, -7.40822
1542.46, -7.25147
1542.45, -7.4997
1542.44, -8.14343
1542.43, -9.25214
1542.42, -11.01
1542.41, -13.8081
1542.4, -18.3163
1542.39, -21.2665
1542.38, -16.1896
1542.37, -12.1995
1542.36, -9.78626
1542.35, -8.34414
1542.34, -7.54107
1542.33, -7.20166
1542.32, -7.24646
1542.31, -7.67
1542.3, -8.54167
1542.29, -10.0312
1542.28, -12.4782
1542.27, -16.5109
1542.26, -21.2317
1542.25, -17.6593
1542.24, -13.2587
1542.23, -10.5636
1542.22, -8.90596
1542.21, -7.90057
1542.2, -7.35743
1542.19, -7.19691
1542.18, -7.41728
1542.17, -8.08967
1542.16, -9.37376
1542.15, -11.5641
1542.14, -15.1937
1542.13, -20.4866
1542.12, -19.5461
1542.11, -14.7544
1542.1, -11.6761
1542.09, -9.73389
1542.08, -8.48323
1542.07, -7.71462
1542.06, -7.3462
1542.05, -7.38026
1542.04, -7.89073
1542.03, -9.02653
1542.02, -11.0343
1542.01, -14.3344
1542, -19.4643
1541.99, -21.4807
1541.98, -16.5824
1541.97, -13.0083
1541.96, -10.7071
1541.95, -9.16903
1541.94, -8.15734
1541.93, -7.58557
1541.92, -7.45936
1541.91, -7.85186
1541.9, -8.89098
1541.89, -10.7633
1541.88, -13.7747
1541.87, -18.454
1541.86, -22.7394
1541.85, -18.5618
1541.84, -14.3946
1541.83, -11.6647
1541.82, -9.80824
1541.81, -8.55162
1541.8, -7.79928
1541.79, -7.55433
1541.78, -7.87603
1541.77, -8.85233
1541.76, -10.5998
1541.75, -13.3257
1541.74, -17.471
1541.73, -22.7246
1541.72, -20.4953
1541.71, -15.7104
1541.7, -12.4934
1541.69, -10.3055
1541.68, -8.82298
1541.67, -7.93082
1541.66, -7.61407
1541.65, -7.89638
1541.64, -8.81004
1541.63, -10.4079
1541.62, -12.8292
1541.61, -16.4312
1541.6, -21.5962
1541.59, -22.125
1541.58, -16.9095
1541.57, -13.161
1541.56, -10.6451
1541.55, -8.97138
1541.54, -7.98408
1541.53, -7.6258
1541.52, -7.86617
1541.51, -8.68354
1541.51, -10.0895
1541.5, -12.1857
1541.49, -15.2661
1541.48, -19.8778
1541.47, -22.9895
1541.46, -18.02
1541.45, -13.7148
1541.44, -10.8829
1541.43, -9.05294
1541.42, -7.99684
1541.41, -7.59282
1541.4, -7.75524
1541.39, -8.42713
1541.38, -9.60273
1541.37, -11.3665
1541.36, -13.9656
1541.35, -17.9282
1541.34, -22.5411
1541.33, -19.1192
1541.32, -14.2746
1541.31, -11.1309
1541.3, -9.15788
1541.29, -8.02427
1541.28, -7.53748
1541.27, -7.57167
1541.26, -8.05542
1541.25, -8.98047
1541.24, -10.4235
1541.23, -12.5975
1541.22, -15.9651
1541.21, -20.8689
1541.2, -20.2549
1541.19, -15.0222
1541.18, -11.541
1541.17, -9.39962
1541.16, -8.14666
1541.15, -7.52615
1541.14, -7.38887
1541.13, -7.66091
1541.12, -8.33683
1541.11, -9.48946
1541.1, -11.3066
1541.09, -14.1838
1541.08, -18.7496
1541.07, -21.2402
1541.06, -16.1681
1541.05, -12.2816
1541.04, -9.90695
1541.03, -8.47479
1541.02, -7.6725
1541.01, -7.33504
1541, -7.38871
1540.99, -7.83132
1540.98, -8.73387
1540.97, -10.2658
1540.96, -12.7641
1540.95, -16.8468
1540.94, -21.508
1540.93, -17.8674
1540.92, -13.4857
1540.91, -10.7802
1540.9, -9.09956
1540.89, -8.07051
1540.88, -7.51017
1540.87, -7.34322
1540.86, -7.5703
1540.85, -8.26236
1540.84, -9.57456
1540.83, -11.7905
1540.82, -15.4288
1540.81, -20.7841
1540.8, -20.0648
1540.79, -15.1759
1540.78, -12.0123
1540.77, -10.0025
1540.76, -8.69804
1540.75, -7.8903
1540.74, -7.49945
1540.73, -7.52876
1540.72, -8.04938
1540.71, -9.20004
1540.7, -11.2079
1540.69, -14.4695
1540.68, -19.585
1540.67, -22.2593
1540.66, -17.2443
1540.65, -13.4752
1540.64, -11.0472
1540.63, -9.41908
1540.62, -8.34472
1540.61, -7.73563
1540.6, -7.59549
1540.59, -7.98983
1540.58, -9.0291
1540.57, -10.8736
1540.57, -13.8009
1540.56, -18.3609
1540.55, -23.3861
1540.54, -19.5191
1540.53, -15.0096
1540.52, -12.0742
1540.51, -10.0855
1540.5, -8.74216
1540.49, -7.93941
1540.48, -7.67256
1540.47, -7.98575
1540.46, -8.94261
1540.45, -10.6316
1540.44, -13.2335
1540.43, -17.183
1540.42, -22.7841
1540.41, -21.784
1540.4, -16.5157
1540.39, -12.988
1540.38, -10.6171
1540.37, -9.02263
1540.36, -8.06714
1540.35, -7.71823
1540.34, -7.97613
1540.33, -8.84582
1540.32, -10.3555
1540.31, -12.6222
1540.3, -15.9825
1540.29, -21.0872
1540.28, -23.5729
1540.27, -17.9811
1540.26, -13.7794
1540.25, -11.0159
1540.24, -9.19965
1540.23, -8.13136
1540.22, -7.72359
1540.21, -7.9168
1540.2, -8.66379
1540.19, -9.95664
1540.18, -11.8782
1540.17, -14.6947
1540.16, -19.0267
1540.15, -23.8974
1540.14, -19.4566
1540.13, -14.5182
1540.12, -11.3523
1540.11, -9.33911
1540.1, -8.17592
1540.09, -7.69786
1540.08, -7.7878
1540.07, -8.36658
1540.06, -9.41227
1540.05, -10.9915
1540.04, -13.3215
1540.03, -16.9191
1540.02, -22.2878
1540.01, -20.9774
1540, -15.3501
1539.99, -11.7538
1539.98, -9.54151
1539.97, -8.2656
1539.96, -7.67662
1539.95, -7.61554
1539.94, -7.99015
1539.93, -8.77664
1539.92, -10.0338
1539.91, -11.9444
1539.9, -14.9293
1539.89, -19.7793
1539.88, -22.2794
1539.87, -16.4786
1539.86, -12.3854
1539.85, -9.92989
1539.84, -8.49228
1539.83, -7.74159
1539.82, -7.49082
1539.81, -7.64376
1539.8, -8.17819
1539.79, -9.14836
1539.78, -10.7131
1539.77, -13.2192
1539.76, -17.386
1539.75, -22.4695
1539.74, -18.1082
1539.73, -13.418
1539.72, -10.6326
1539.72, -8.96697
1539.71, -8.00655
1539.7, -7.53963
1539.69, -7.46641
1539.68, -7.76572
1539.67, -8.48926
1539.66, -9.77947
1539.65, -11.9271
1539.64, -15.5191
1539.63, -21.1876
1539.62, -20.2849
1539.61, -14.9662
1539.6, -11.7266
1539.59, -9.75451
1539.58, -8.53642
1539.57, -7.82936
1539.56, -7.5264
1539.55, -7.60644
1539.54, -8.12033
1539.53, -9.1985
1539.52, -11.0852
1539.51, -14.239
1539.5, -19.4732
1539.49, -22.537
1539.48, -17.0199
1539.47, -13.1703
1539.46, -10.7995
1539.45, -9.27136
1539.44, -8.2984
1539.43, -7.76172
1539.42, -7.63932
1539.41, -7.98125
1539.4, -8.90419
1539.39, -10.6042
1539.38, -13.4204
1539.37, -18.0205
1539.36, -23.6071
1539.35, -19.4392
1539.34, -14.8227
1539.33, -11.9526
1539.32, -10.0645
1539.31, -8.80747
1539.3, -8.04398
1539.29, -7.748
1539.28, -7.96303
1539.27, -8.78094
1539.26, -10.3395
1539.25, -12.87
1539.24, -16.8636
1539.23, -22.8632
1539.22, -21.9656
1539.21, -16.5384
1539.2, -13.0678
1539.19, -10.7805
1539.18, -9.23755
1539.17, -8.27228
1539.16, -7.84527
1539.15, -7.97873
1539.14, -8.72217
1539.13, -10.1489
1539.12, -12.4041
1539.11, -15.8432
1539.1, -21.2116
1539.09, -24.032
1539.08, -18.231
1539.07, -14.0648
1539.06, -11.3525
1539.05, -9.54025
1539.04, -8.4131
1539.03, -7.89917
1539.02, -7.97826
1539.01, -8.64548
1539, -9.91852
1538.99, -11.8865
1538.98, -14.8157
1538.97, -19.3578
1538.96, -24.5519
1538.95, -19.8741
1538.94, -14.9436
1538.94, -11.7908
1538.93, -9.73724
1538.92, -8.488
1538.91, -7.91237
1538.9, -7.93204
1538.89, -8.49203
1538.88, -9.57539
1538.87, -11.2423
1538.86, -13.7035
1538.85, -17.4851
1538.84, -23.0886
1538.83, -21.4271
1538.82, -15.7772
1538.81, -12.1711
1538.8, -9.90011
1538.79, -8.54847
1538.78, -7.90396
1538.77, -7.83055
1538.76, -8.24068
1538.75, -9.10342
1538.74, -10.467
1538.73, -12.5065
1538.72, -15.646
1538.71, -20.6709
1538.7, -22.6281
1538.69, -16.7019
1538.68, -12.621
1538.67, -10.1324
1538.66, -8.66491
1538.65, -7.91598
1538.64, -7.70528
1538.63, -7.93029
1538.62, -8.55803
1538.61, -9.6324
1538.6, -11.3055
1538.59, -13.9263
1538.58, -18.2203
1538.57, -22.7853
1538.56, -17.8887
1538.55, -13.3019
1538.54, -10.5578
1538.53, -8.93073
1538.52, -8.03035
1538.51, -7.6448
1538.5, -7.66572
1538.49, -8.06178
1538.48, -8.87561
1538.47, -10.2443
1538.46, -12.4639
1538.45, -16.1423
1538.44, -21.5705
1538.43, -19.451
1538.42, -14.3721
1538.41, -11.2967
1538.4, -9.44823
1538.39, -8.34961
1538.38, -7.76138
1538.37, -7.57037
1538.36, -7.74684
1538.35, -8.33379
1538.34, -9.45935
1538.33, -11.3808
1538.32, -14.5958
1538.31, -19.8194
1538.3, -21.2272
1538.29, -15.9205
1538.28, -12.4106
1538.27, -10.2669
1538.26, -8.92272
1538.25, -8.10624
1538.24, -7.6968
1538.23, -7.66563
1538.22, -8.05782
1538.22, -8.99602
1538.21, -10.7048
1538.2, -13.5811
1538.19, -18.3068
1538.18, -22.5465
1538.17, -17.8996
1538.16, -13.8447
1538.15, -11.3211
1538.14, -9.68054
1538.13, -8.60937
1538.12, -7.97562
1538.11, -7.75114
1538.1, -7.98362
1538.09, -8.78808
1538.08, -10.351
1538.07, -12.9712
1538.06, -17.1859
1538.05, -22.6778
1538.04, -20.1067
1538.03, -15.4481
1538.02, -12.4577
1538.01, -10.4741
1538, -9.13033
1537.99, -8.27826
1537.98, -7.88839
1537.97, -8.00611
1537.96, -8.72702
1537.95, -10.1856
1537.94, -12.5852
1537.93, -16.3206
1537.92, -21.7887
1537.91, -22.1838
1537.9, -17.064
1537.89, -13.5303
1537.88, -11.1703
1537.87, -9.55371
1537.86, -8.50882
1537.85, -7.99712
1537.84, -8.04743
1537.83, -8.71651
1537.82, -10.0764
1537.81, -12.2511
1537.8, -15.5297
1537.79, -20.446
1537.78, -23.5503
1537.77, -18.5859
1537.76, -14.4573
1537.75, -11.7046
1537.74, -9.83449
1537.73, -8.63836
1537.72, -8.05142
1537.71, -8.06417
1537.7, -8.67961
1537.69, -9.91352
1537.68, -11.8386
1537.67, -14.6767
1537.66, -18.9271
1537.65, -23.5735
1537.64, -19.9522
1537.63, -15.2337
1537.62, -12.087
1537.61, -9.9961
1537.6, -8.6918
1537.59, -8.05814
1537.58, -8.0297
1537.57, -8.55805
1537.56, -9.62376
1537.55, -11.2749
1537.54, -13.6934
1537.54, -17.3098
1537.53, -22.2549
1537.52, -21.0889
1537.51, -15.9239
1537.5, -12.3929
1537.49, -10.1121
1537.48, -8.72353
1537.47, -8.03821
1537.46, -7.93393
1537.45, -8.32857
1537.44, -9.18935
1537.43, -10.5565
1537.42, -12.5874
1537.41, -15.6484
1537.4, -20.2366
1537.39, -21.8062
1537.38, -16.6543
1537.37, -12.7502
1537.36, -10.2887
1537.35, -8.80612
1537.34, -8.03389
1537.33, -7.80701
1537.32, -8.02878
1537.31, -8.66616
1537.3, -9.75887
1537.29, -11.4483
1537.28, -14.0495
1537.27, -18.1157
1537.26, -21.7784
1537.25, -17.5873
1537.24, -13.3223
1537.23, -10.6531
1537.22, -9.0356
1537.21, -8.12855
1537.2, -7.73907
1537.19, -7.76647
1537.18, -8.1817
1537.17, -9.02627
1537.16, -10.4314
1537.15, -12.6724
1537.14, -16.261
1537.13, -20.9167
1537.12, -18.8475
1537.11, -14.2712
1537.1, -11.3316
1537.09, -9.51976
1537.08, -8.43054
1537.07, -7.84938
1537.06, -7.67363
1537.05, -7.87835
1537.04, -8.50781
1537.03, -9.68699
1537.02, -11.6597
1537.01, -14.8685
1537, -19.6669
1536.99, -20.3656
1536.98, -15.6879
1536.97, -12.3891
1536.96, -10.3113
1536.95, -8.99174
1536.94, -8.19199
1536.93, -7.8057
1536.92, -7.81148
1536.91, -8.25757
1536.9, -9.26441
1536.9, -11.0453
1536.89, -13.9633
1536.88, -18.5141
1536.87, -21.7201
1536.86, -17.5234
1536.85, -13.7667
1536.84, -11.3403
1536.83, -9.73857
1536.82, -8.69272
1536.81, -8.08971
1536.8, -7.91138
1536.79, -8.20939
1536.78, -9.09524
1536.77, -10.743
1536.76, -13.4279
1536.75, -17.6007
1536.74, -22.3063
1536.73, -19.589
1536.72, -15.3086
1536.71, -12.448
1536.7, -10.5168
1536.69, -9.20662
1536.68, -8.39374
1536.67, -8.06057
1536.66, -8.25535
1536.65, -9.06635
1536.64, -10.6131
1536.63, -13.0828
1536.62, -16.8359
1536.61, -21.9277
1536.6, -21.5951
1536.59, -16.8595
1536.58, -13.487
1536.57, -11.1924
1536.56, -9.61856
1536.55, -8.62305
1536.54, -8.17951
1536.53, -8.31576
1536.52, -9.07646
1536.51, -10.5184
1536.5, -12.7569
1536.49, -16.0738
1536.48, -20.8749
1536.47, -23.1108
1536.46, -18.3268
1536.45, -14.3818
1536.44, -11.7063
1536.43, -9.88898
1536.42, -8.75322
1536.41, -8.24366
1536.4, -8.3445
1536.39, -9.04439
1536.38, -10.3476
1536.37, -12.3247
1536.36, -15.2033
1536.35, -19.4543
1536.34, -23.5527
1536.33, -19.6818
1536.32, -15.1398
1536.31, -12.0786
1536.3, -10.0498
1536.29, -8.81456
1536.29, -8.26124
1536.28, -8.31467
1536.27, -8.9141
1536.26, -10.0338
1536.25, -11.7243
1536.24, -14.1772
1536.23, -17.8326
1536.22, -22.6332
1536.21, -20.9182
1536.2, -15.8472
1536.19, -12.3981
1536.18, -10.1831
1536.17, -8.86494
1536.16, -8.25379
1536.15, -8.21807
1536.14, -8.66776
1536.13, -9.56802
1536.12, -10.9629
1536.11, -13.0194
1536.1, -16.124
1536.09, -20.7738
1536.08, -21.9288
1536.07, -16.6605
1536.06, -12.8077
1536.05, -10.4028
1536.04, -8.98111
1536.03, -8.26895
1536.02, -8.09427
1536.01, -8.35609
1536, -9.02102
1535.99, -10.132
1535.98, -11.8382
1535.97, -14.4741
1535.96, -18.6499
1535.95, -22.3366
1535.94, -17.7838
1535.93, -13.4863
1535.92, -10.8443
1535.91, -9.26665
1535.9, -8.40049
1535.89, -8.04645
1535.88, -8.10071
1535.87, -8.53367
1535.86, -9.38845
1535.85, -10.8014
1535.84, -13.0632
1535.83, -16.7431
1535.82, -21.7348
1535.81, -19.385
1535.8, -14.6075
1535.79, -11.6367
1535.78, -9.83201
1535.77, -8.75999
1535.76, -8.19643
1535.75, -8.03439
1535.74, -8.24697
1535.73, -8.87812
1535.72, -10.0551
1535.71, -12.0317
1535.71, -15.293
1535.7, -20.4319
1535.69, -21.3899
1535.68, -16.2667
1535.67, -12.8363
1535.66, -10.7178
1535.65, -9.38552
1535.64, -8.5827
1535.63, -8.1954
1535.62, -8.19807
1535.61, -8.63625
1535.6, -9.6295
1535.59, -11.3954
1535.58, -14.3233
1535.57, -19.084
1535.56, -23.1501
1535.55, -18.4204
1535.54, -14.3713
1535.53, -11.8369
1535.52, -10.1854
1535.51, -9.11322
1535.5, -8.49383
1535.49, -8.30145
1535.48, -8.58176
1535.47, -9.44148
1535.46, -11.0537
1535.45, -13.7068
1535.44, -17.9551
1535.43, -23.6067
1535.42, -20.8972
1535.41, -16.0904
1535.4, -13.0283
1535.39, -11.0027
1535.38, -9.64131
1535.37, -8.79716
1535.36, -8.43957
1535.35, -8.60605
1535.34, -9.3759
1535.33, -10.8641
1535.32, -13.2634
1535.31, -16.988
1535.3, -22.6474
1535.29, -23.3726
1535.28, -17.8643
1535.27, -14.1595
1535.26, -11.7155
1535.25, -10.0632
1535.24, -9.02115
1535.23, -8.54138
1535.22, -8.63539
1535.21, -9.33611
1535.2, -10.6953
1535.19, -12.83
1535.18, -16.0457
1535.17, -21.0336
1535.16, -25.0819
1535.16, -19.6397
1535.15, -15.1781
1535.14, -12.2817
1535.13, -10.3535
1535.12, -9.15248
1535.11, -8.59044
1535.1, -8.63027
1535.09, -9.24879
1535.08, -10.4464
1535.07, -12.2933
1535.06, -15.0227
1535.05, -19.2243
1535.04, -24.8635
1535.03, -21.4181
1535.02, -16.1175
1535.01, -12.738
1535, -10.5555
1534.99, -9.22896
1534.98, -8.60033
1534.97, -8.57014
1534.96, -9.06717
1534.95, -10.0626
1534.94, -11.6042
1534.93, -13.8785
1534.92, -17.3597
1534.91, -22.8352
1534.9, -23.1164
1534.89, -17.0925
1534.88, -13.1887
1534.87, -10.7613
1534.86, -9.31634
1534.85, -8.60222
1534.84, -8.46042
1534.83, -8.79058
1534.82, -9.55353
1534.81, -10.788
1534.8, -12.6501
1534.79, -15.521
1534.78, -20.2238
1534.77, -24.1506
1534.76, -18.2882
1534.75, -13.7929
1534.74, -11.0952
1534.73, -9.50227
1534.72, -8.65769
1534.71, -8.35713
1534.7, -8.48654
1534.69, -9.0056
1534.68, -9.94953
1534.67, -11.454
1534.66, -13.8322
1534.65, -17.7742
1534.64, -23.4442
1534.63, -19.9084
1534.62, -14.7426
1534.62, -11.7001
1534.61, -9.89838
1534.6, -8.86962
1534.59, -8.37179
1534.58, -8.2828
1534.57, -8.56281
1534.56, -9.24545
1534.55, -10.453
1534.54, -12.4501
1534.53, -15.7914
1534.52, -21.3807
1534.51, -21.9691
1534.5, -16.2126
